"segment_filename","basefile","age","gender","source","duration","race_ethnicity","wordcount","clean_google_wer","clean_ibm_wer","clean_amazon_wer","clean_msft_wer","clean_apple_wer"
"HUM_22_21","HUM_22",36,"female","HUM",36.5160000000001,"White",99,0.070707071,0.111111111,0.111111111,0.080808081,0.090909091
"HUM_22_22","HUM_22",36,"female","HUM",35.3580000000001,"White",87,0.057471264,0.103448276,0.091954023,0.034482759,0.126436782
"HUM_22_23","HUM_22",36,"female","HUM",9.41100000000006,"White",23,0.043478261,0,0.043478261,0.043478261,0
"HUM_22_24","HUM_22",36,"female","HUM",5.38,"White",15,0.466666667,0.6,0.2,0.133333333,0.533333333
"HUM_22_25","HUM_22",36,"female","HUM",6.38999999999999,"White",10,0.2,0.4,0.2,0.4,0.6
"HUM_22_26","HUM_22",36,"female","HUM",6.50799999999992,"White",12,0.25,0.25,0,0.166666667,0.416666667
"HUM_22_27","HUM_22",36,"female","HUM",21.861,"White",38,0.157894737,0.394736842,0.421052632,0.263157895,0.315789474
"HUM_22_28","HUM_22",36,"female","HUM",15.7569999999999,"White",64,0.140625,0.109375,0.0625,0.0625,0.234375
"HUM_22_29","HUM_22",36,"female","HUM",9.96900000000005,"White",17,0.352941176,0.411764706,0.294117647,0.235294118,0.647058824
"HUM_22_30","HUM_22",36,"female","HUM",9.14499999999998,"White",12,0.333333333,0.666666667,0.666666667,0.583333333,0.416666667
"HUM_22_31","HUM_22",36,"female","HUM",10.4779999999998,"White",13,0.153846154,0,0.230769231,0.076923077,0
"HUM_22_32","HUM_22",36,"female","HUM",8.35500000000002,"White",19,0,0.105263158,0.157894737,0.052631579,0.105263158
"HUM_22_33","HUM_22",36,"female","HUM",11.375,"White",26,0.230769231,0.076923077,0.192307692,0.192307692,0.269230769
"HUM_22_34","HUM_22",36,"female","HUM",10.6949999999999,"White",31,0.064516129,0.032258065,0.064516129,0.064516129,0.161290323
"HUM_22_35","HUM_22",36,"female","HUM",8.36300000000006,"White",20,0.25,0.2,0.15,0.2,0.2
"HUM_22_36","HUM_22",36,"female","HUM",20.8409999999999,"White",48,0.083333333,0.270833333,0.083333333,0.104166667,0.166666667
"HUM_22_37","HUM_22",36,"female","HUM",49.317,"White",128,0.203125,0.15625,0.15625,0.1015625,0.2421875
"HUM_22_38","HUM_22",36,"female","HUM",7.0920000000001,"White",27,0.111111111,0.148148148,0.111111111,0.111111111,0.074074074
"HUM_22_39","HUM_22",36,"female","HUM",5.58199999999988,"White",16,0.0625,0,0.0625,0,0.0625
"HUM_22_40","HUM_22",36,"female","HUM",27.846,"White",56,0.160714286,0.196428571,0.160714286,0.071428571,0.285714286
"HUM_22_41","HUM_22",36,"female","HUM",21.5939999999998,"White",46,0.304347826,0.369565217,0.217391304,0.195652174,0.260869565
"HUM_22_42","HUM_22",36,"female","HUM",15.9839999999999,"White",38,0.184210526,0.236842105,0.184210526,0.131578947,0.368421053
"HUM_22_43","HUM_22",36,"female","HUM",10.4590000000001,"White",28,0.142857143,0.142857143,0.107142857,0.107142857,0.142857143
"HUM_22_44","HUM_22",36,"female","HUM",5.72000000000003,"White",14,0.071428571,0.357142857,0.142857143,0.071428571,0.285714286
"HUM_22_45","HUM_22",36,"female","HUM",15.5860000000002,"White",34,0.147058824,0.205882353,0.058823529,0.205882353,0.205882353
"HUM_22_46","HUM_22",36,"female","HUM",6.13000000000011,"White",12,0.083333333,0,0,0,0
"HUM_22_47","HUM_22",36,"female","HUM",34.732,"White",71,0.197183099,0.366197183,0.211267606,0.183098592,0.295774648
"HUM_22_48","HUM_22",36,"female","HUM",11.3699999999999,"White",39,0.205128205,0.307692308,0.153846154,0.153846154,0.205128205
"HUM_22_49","HUM_22",36,"female","HUM",10.71,"White",41,0.463414634,0.390243902,0.268292683,0.170731707,0.463414634
"HUM_22_50","HUM_22",36,"female","HUM",10.6690000000001,"White",30,0.033333333,0.133333333,0.1,0.1,0.066666667
"HUM_22_51","HUM_22",36,"female","HUM",12.9470000000001,"White",33,0.151515152,0.272727273,0.151515152,0.151515152,0.303030303
"HUM_22_52","HUM_22",36,"female","HUM",12.0029999999999,"White",29,0.103448276,0.310344828,0.172413793,0.137931034,0.275862069
"HUM_22_53","HUM_22",36,"female","HUM",9.60799999999995,"White",40,0.125,0.125,0.15,0.05,0.1
"HUM_22_54","HUM_22",36,"female","HUM",7.09800000000018,"White",28,0.321428571,0.25,0.25,0.178571429,0.392857143
"HUM_22_55","HUM_22",36,"female","HUM",24.6360000000002,"White",71,0.084507042,0.098591549,0.070422535,0.084507042,0.154929577
"HUM_22_56","HUM_22",36,"female","HUM",39.444,"White",96,0.135416667,0.208333333,0.114583333,0.052083333,0.270833333
"HUM_22_57","HUM_22",36,"female","HUM",6.66999999999985,"White",13,0.230769231,0.230769231,0,0,0.153846154
"HUM_22_58","HUM_22",36,"female","HUM",6.15300000000002,"White",19,0,0,0,0,0.052631579
"HUM_22_59","HUM_22",36,"female","HUM",18.5250000000001,"White",56,0.107142857,0.160714286,0.125,0.178571429,0.125
"HUM_22_60","HUM_22",36,"female","HUM",15.25,"White",52,0.115384615,0.153846154,0.096153846,0.096153846,0.153846154
"HUM_22_61","HUM_22",36,"female","HUM",43.2779999999998,"White",104,0.057692308,0.067307692,0.076923077,0.076923077,0.134615385
"HUM_22_62","HUM_22",36,"female","HUM",48.123,"White",128,0.140625,0.1328125,0.15625,0.1171875,0.1640625
"HUM_22_63","HUM_22",36,"female","HUM",13.1219999999994,"White",30,0.266666667,0.2,0.1,0.1,0.266666667
"HUM_22_64","HUM_22",36,"female","HUM",14.3899999999999,"White",41,0.12195122,0.170731707,0.097560976,0.097560976,0.146341463
"HUM_22_65","HUM_22",36,"female","HUM",18.355,"White",47,0.14893617,0.255319149,0.212765957,0.212765957,0.191489362
"HUM_22_66","HUM_22",36,"female","HUM",29.2060000000001,"White",81,0.259259259,0.296296296,0.234567901,0.209876543,0.320987654
"HUM_22_67","HUM_22",36,"female","HUM",14.6190000000001,"White",21,0.285714286,0.238095238,0.142857143,0.095238095,0.333333333
"HUM_22_68","HUM_22",36,"female","HUM",25.6500000000001,"White",53,0.169811321,0.283018868,0.188679245,0.056603774,0.113207547
"HUM_22_69","HUM_22",36,"female","HUM",14.7109999999998,"White",27,0.185185185,0.222222222,0.111111111,0.148148148,0.296296296
"HUM_22_70","HUM_22",36,"female","HUM",15.509,"White",32,0.0625,0.0625,0.09375,0.0625,0.15625
"HUM_22_71","HUM_22",36,"female","HUM",17.9829999999997,"White",52,0.115384615,0.269230769,0.173076923,0.076923077,0.134615385
"HUM_22_72","HUM_22",36,"female","HUM",14.4119999999998,"White",39,0.282051282,0.384615385,0.128205128,0.128205128,0.358974359
"HUM_22_73","HUM_22",36,"female","HUM",6.57099999999991,"White",17,0.235294118,0.176470588,0.117647059,0.117647059,0.176470588
"HUM_22_74","HUM_22",36,"female","HUM",5.20499999999993,"White",18,0,0,0,0,0
"HUM_22_75","HUM_22",36,"female","HUM",22.7599999999998,"White",75,0.253333333,0.253333333,0.173333333,0.053333333,0.173333333
"HUM_22_76","HUM_22",36,"female","HUM",5.21299999999974,"White",16,0.1875,0.1875,0.1875,0,0.1875
"HUM_22_77","HUM_22",36,"female","HUM",9.68200000000024,"White",28,0.214285714,0.25,0.071428571,0.071428571,0.25
"HUM_22_78","HUM_22",36,"female","HUM",43.681,"White",106,0.283018868,0.188679245,0.150943396,0.066037736,0.254716981
"HUM_22_79","HUM_22",36,"female","HUM",9.53500000000031,"White",22,0.090909091,0.181818182,0.045454545,0.136363636,0.045454545
"HUM_22_80","HUM_22",36,"female","HUM",26.2979999999998,"White",76,0.302631579,0.210526316,0.184210526,0.171052632,0.263157895
"HUM_22_81","HUM_22",36,"female","HUM",15.3620000000001,"White",42,0.071428571,0.095238095,0.166666667,0.119047619,0.357142857
"HUM_22_82","HUM_22",36,"female","HUM",15.5970000000002,"White",48,0.208333333,0.1875,0.104166667,0.166666667,0.208333333
"HUM_22_83","HUM_22",36,"female","HUM",10.3910000000001,"White",33,0.151515152,0.121212121,0.151515152,0.121212121,0.303030303
"HUM_22_84","HUM_22",36,"female","HUM",21.2399999999998,"White",46,0.239130435,0.173913043,0.152173913,0.152173913,0.326086957
"HUM_22_85","HUM_22",36,"female","HUM",6.0630000000001,"White",17,0.235294118,0.176470588,0.176470588,0.235294118,0.176470588
"HUM_22_86","HUM_22",36,"female","HUM",10.748,"White",31,0.193548387,0.258064516,0.129032258,0.193548387,0.290322581
"HUM_22_87","HUM_22",36,"female","HUM",7.64900000000034,"White",26,0.038461538,0.076923077,0.192307692,0.153846154,0.307692308
"HUM_22_88","HUM_22",36,"female","HUM",9.48799999999983,"White",25,0.16,0.24,0.04,0.04,0.16
"HUM_22_89","HUM_22",36,"female","HUM",10.7440000000006,"White",31,0.096774194,0.129032258,0.225806452,0.161290323,0.161290323
"HUM_22_90","HUM_22",36,"female","HUM",19.3209999999995,"White",45,0.044444444,0.177777778,0.155555556,0.044444444,0.111111111
"HUM_22_91","HUM_22",36,"female","HUM",27.5129999999999,"White",60,0.166666667,0.233333333,0.15,0.166666667,0.2
"HUM_22_92","HUM_22",36,"female","HUM",10.4229999999998,"White",27,0.296296296,0.148148148,0.259259259,0.037037037,0.185185185
"HUM_22_93","HUM_22",36,"female","HUM",43.125,"White",95,0.178947368,0.147368421,0.094736842,0.084210526,0.157894737
"HUM_22_94","HUM_22",36,"female","HUM",22.3699999999999,"White",67,0.253731343,0.298507463,0.223880597,0.134328358,0.328358209
"HUM_22_95","HUM_22",36,"female","HUM",9.36400000000049,"White",14,0.142857143,0.214285714,0.214285714,0.142857143,0.142857143
"HUM_22_96","HUM_22",36,"female","HUM",25.1479999999997,"White",62,0.112903226,0.177419355,0.096774194,0.080645161,0.225806452
"HUM_22_97","HUM_22",36,"female","HUM",32.3099999999999,"White",123,0.146341463,0.138211382,0.162601626,0.12195122,0.203252033
"HUM_22_98","HUM_22",36,"female","HUM",12.9959999999996,"White",42,0.142857143,0.142857143,0.095238095,0.047619048,0.214285714
"HUM_22_99","HUM_22",36,"female","HUM",5.12000000000035,"White",7,0.285714286,0.428571429,0.428571429,0.428571429,0.571428571
"HUM_22_100","HUM_22",36,"female","HUM",8.20500000000038,"White",22,0.136363636,0.272727273,0.227272727,0.136363636,0.363636364
"HUM_22_101","HUM_22",36,"female","HUM",9.14400000000023,"White",21,0.476190476,0.333333333,0.333333333,0.238095238,0.571428571
"HUM_22_102","HUM_22",36,"female","HUM",6.83500000000004,"White",20,0.1,0.15,0.15,0,0.15
"HUM_22_103","HUM_22",36,"female","HUM",8.26000000000022,"White",18,0.277777778,0.222222222,0.444444444,0.277777778,0.444444444
"HUM_23_1","HUM_23",29,"male","HUM",5.284,"White",21,0.333333333,0.476190476,0.19047619,0.095238095,0.333333333
"HUM_23_2","HUM_23",29,"male","HUM",6.22,"White",20,0.15,0.6,0.45,0.25,0.45
"HUM_23_3","HUM_23",29,"male","HUM",17.885,"White",40,0.55,0.425,0.275,0.325,0.375
"HUM_23_4","HUM_23",29,"male","HUM",22.625,"White",45,0.377777778,0.466666667,0.466666667,0.222222222,0.4
"HUM_23_5","HUM_23",29,"male","HUM",43.742,"White",135,0.362962963,0.355555556,0.288888889,0.2,0.392592593
"HUM_23_6","HUM_23",29,"male","HUM",41.715,"White",15,0.8,0.8,0.533333333,0.266666667,0.666666667
"HUM_23_7","HUM_23",29,"male","HUM",40.125,"White",97,0.226804124,0.144329897,0.216494845,0.195876289,0.309278351
"HUM_23_8","HUM_23",29,"male","HUM",19.4449999999999,"White",44,0.272727273,0.181818182,0.25,0.136363636,0.431818182
"HUM_23_9","HUM_23",29,"male","HUM",8.60700000000008,"White",31,0.129032258,0.161290323,0.096774194,0.129032258,0.258064516
"HUM_23_10","HUM_23",29,"male","HUM",24.893,"White",70,0.2,0.242857143,0.2,0.142857143,0.328571429
"HUM_23_11","HUM_23",29,"male","HUM",39.167,"White",140,0.235714286,0.25,0.171428571,0.1,0.264285714
"HUM_23_12","HUM_23",29,"male","HUM",39.88,"White",137,0.321167883,0.218978102,0.211678832,0.182481752,0.248175182
"HUM_23_13","HUM_23",29,"male","HUM",24.13,"White",86,0.418604651,0.26744186,0.220930233,0.151162791,0.279069767
"HUM_23_14","HUM_23",29,"male","HUM",40.3419999999999,"White",90,0.244444444,0.222222222,0.1,0.133333333,0.277777778
"HUM_23_15","HUM_23",29,"male","HUM",8.04600000000005,"White",18,0.166666667,0.055555556,0.055555556,0,0.055555556
"HUM_23_16","HUM_23",29,"male","HUM",15.23,"White",38,0.184210526,0.078947368,0.157894737,0.105263158,0.289473684
"HUM_23_17","HUM_23",29,"male","HUM",38.25,"White",96,0.239583333,0.208333333,0.229166667,0.208333333,0.34375
"HUM_23_18","HUM_23",29,"male","HUM",14.9170000000001,"White",32,0.4375,0.34375,0.25,0.25,0.5
"HUM_23_19","HUM_23",29,"male","HUM",16.471,"White",62,0.241935484,0.258064516,0.161290323,0.241935484,0.483870968
"HUM_23_20","HUM_23",29,"male","HUM",33.204,"White",114,0.324561404,0.289473684,0.210526316,0.254385965,0.456140351
"HUM_23_21","HUM_23",29,"male","HUM",6.21399999999994,"White",12,0.25,0.083333333,0.083333333,0.083333333,0.25
"HUM_23_22","HUM_23",29,"male","HUM",41.316,"White",115,0.513043478,0.417391304,0.347826087,0.304347826,0.408695652
"HUM_23_23","HUM_23",29,"male","HUM",12.0130000000001,"White",40,0.275,0.275,0.225,0.2,0.375
"HUM_23_24","HUM_23",29,"male","HUM",16.5540000000001,"White",68,0.25,0.264705882,0.191176471,0.147058824,0.294117647
"HUM_23_25","HUM_23",29,"male","HUM",10.6669999999999,"White",41,0.268292683,0.512195122,0.170731707,0.195121951,0.317073171
"HUM_23_26","HUM_23",29,"male","HUM",8.53900000000021,"White",29,0.310344828,0.172413793,0.24137931,0.137931034,0.206896552
"HUM_23_27","HUM_23",29,"male","HUM",18.6759999999999,"White",75,0.16,0.306666667,0.2,0.133333333,0.36
"HUM_23_28","HUM_23",29,"male","HUM",5.16100000000006,"White",19,0.105263158,0.105263158,0.052631579,0.052631579,0.263157895
"HUM_23_29","HUM_23",29,"male","HUM",31.7760000000003,"White",128,0.3515625,0.2109375,0.1875,0.1640625,0.3125
"HUM_23_30","HUM_23",29,"male","HUM",21.7269999999999,"White",53,0.566037736,0.433962264,0.339622642,0.226415094,0.528301887
"HUM_23_31","HUM_23",29,"male","HUM",9.02799999999979,"White",31,0.548387097,0.516129032,0.258064516,0.225806452,0.580645161
"HUM_23_32","HUM_23",29,"male","HUM",23.5050000000001,"White",82,0.207317073,0.231707317,0.170731707,0.097560976,0.304878049
"HUM_23_33","HUM_23",29,"male","HUM",6.91699999999992,"White",25,0.2,0.24,0.08,0.16,0.16
"HUM_23_34","HUM_23",29,"male","HUM",7.84999999999991,"White",25,0.28,0.36,0.28,0.16,0.24
"HUM_23_35","HUM_23",29,"male","HUM",29.3449999999998,"White",82,0.329268293,0.390243902,0.256097561,0.195121951,0.365853659
"HUM_23_36","HUM_23",29,"male","HUM",37.8120000000004,"White",130,0.453846154,0.353846154,0.153846154,0.176923077,0.407692308
"HUM_23_37","HUM_23",29,"male","HUM",5.67299999999977,"White",23,0.260869565,0.217391304,0.086956522,0.173913043,0.130434783
"HUM_23_38","HUM_23",29,"male","HUM",5.88499999999976,"White",25,0.12,0.16,0.04,0.08,0.36
"HUM_23_39","HUM_23",29,"male","HUM",11.8820000000001,"White",31,0.806451613,0.35483871,0.258064516,0.225806452,0.451612903
"HUM_23_40","HUM_23",29,"male","HUM",7.45900000000029,"White",31,0.35483871,0.193548387,0.096774194,0.064516129,0.35483871
"HUM_23_41","HUM_23",29,"male","HUM",7.79500000000007,"White",19,0.526315789,0.473684211,0.210526316,0.947368421,0.473684211
"HUM_23_42","HUM_23",29,"male","HUM",5.91700000000037,"White",17,0.294117647,0.294117647,0.411764706,0.294117647,0.294117647
"HUM_24_1","HUM_24",57,"male","HUM",9.821,"White",12,0.083333333,0.25,0.166666667,0.166666667,0.333333333
"HUM_24_2","HUM_24",57,"male","HUM",17.525,"White",51,0.274509804,0.254901961,0.254901961,0.215686275,0.235294118
"HUM_24_3","HUM_24",57,"male","HUM",21.125,"White",34,0.205882353,0.117647059,0.029411765,0.235294118,0.264705882
"HUM_24_4","HUM_24",57,"male","HUM",15.497,"White",15,0,0.066666667,0.133333333,0,0.133333333
"HUM_24_5","HUM_24",57,"male","HUM",32.62,"White",40,0.1,0.075,0.1,0.175,0.15
"HUM_24_6","HUM_24",57,"male","HUM",10.03,"White",12,0.083333333,0,0.083333333,0.166666667,0
"HUM_24_7","HUM_24",57,"male","HUM",16.615,"White",10,0.1,0.3,0.7,0.1,0.1
"HUM_24_8","HUM_24",57,"male","HUM",47.841,"White",45,0.044444444,0.088888889,0.088888889,0.044444444,0.044444444
"HUM_24_9","HUM_24",57,"male","HUM",8.82999999999998,"White",17,0,0.058823529,0,0,0
"HUM_24_10","HUM_24",57,"male","HUM",15.215,"White",34,0.352941176,0.117647059,0.117647059,0.382352941,0.441176471
"HUM_24_11","HUM_24",57,"male","HUM",7.64799999999991,"White",22,0,0.045454545,0,0.045454545,0.136363636
"HUM_24_12","HUM_24",57,"male","HUM",15.563,"White",51,0.274509804,0.274509804,0.333333333,0.274509804,0.31372549
"HUM_24_13","HUM_24",57,"male","HUM",7.69800000000004,"White",15,0.066666667,0.133333333,0.266666667,0.066666667,0
"HUM_24_14","HUM_24",57,"male","HUM",29.7979999999999,"White",73,0.109589041,0.095890411,0.123287671,0.095890411,0.178082192
"HUM_24_15","HUM_24",57,"male","HUM",11.6,"White",21,0,0,0.095238095,0,0.095238095
"HUM_24_16","HUM_24",57,"male","HUM",27.5909999999999,"White",61,0.049180328,0.131147541,0.06557377,0.721311475,0.049180328
"HUM_24_17","HUM_24",57,"male","HUM",30.903,"White",82,0.146341463,0.219512195,0.170731707,0.195121951,0.170731707
"HUM_24_18","HUM_24",57,"male","HUM",21.3199999999999,"White",50,0.08,0.22,0.14,0.06,0.1
"HUM_24_19","HUM_24",57,"male","HUM",11.478,"White",33,0.242424242,0.212121212,0.242424242,0.272727273,0.212121212
"HUM_24_20","HUM_24",57,"male","HUM",12.313,"White",32,0.03125,0,0,0,0
"HUM_24_21","HUM_24",57,"male","HUM",16.592,"White",41,0.097560976,0.146341463,0.12195122,0.097560976,0.12195122
"HUM_24_22","HUM_24",57,"male","HUM",28.4069999999999,"White",78,0.025641026,0.115384615,0.038461538,0.051282051,0.064102564
"HUM_24_23","HUM_24",57,"male","HUM",5.38000000000011,"White",15,0.2,0.2,0.266666667,0.2,0.2
"HUM_24_24","HUM_24",57,"male","HUM",33.561,"White",100,0.1,0.08,0.12,0.15,0.12
"HUM_24_25","HUM_24",57,"male","HUM",5.72100000000012,"White",8,0,0.125,0.625,0.375,0.375
"HUM_24_26","HUM_24",57,"male","HUM",9.52700000000004,"White",30,0.133333333,0.266666667,0.133333333,0.233333333,0.2
"HUM_24_27","HUM_24",57,"male","HUM",29.7069999999999,"White",74,0.108108108,0.108108108,0.094594595,0.081081081,0.148648649
"HUM_24_28","HUM_24",57,"male","HUM",40.996,"White",80,0.175,0.2,0.2125,0.2125,0.275
"HUM_24_29","HUM_24",57,"male","HUM",32.742,"White",110,0.081818182,0.127272727,0.136363636,0.1,0.127272727
"HUM_24_30","HUM_24",57,"male","HUM",25.2720000000001,"White",84,0.154761905,0.119047619,0.119047619,0.071428571,0.119047619
"HUM_24_31","HUM_24",57,"male","HUM",17.876,"White",48,0.104166667,0.083333333,0.104166667,0.125,0.083333333
"HUM_24_32","HUM_24",57,"male","HUM",32.1,"White",89,0.06741573,0.112359551,0.08988764,0.078651685,0.101123596
"HUM_24_33","HUM_24",57,"male","HUM",29.745,"White",85,0.094117647,0.082352941,0.058823529,0.082352941,0.129411765
"HUM_24_34","HUM_24",57,"male","HUM",10.8180000000001,"White",25,0.12,0.04,0.04,0,0.16
"HUM_24_35","HUM_24",57,"male","HUM",15.8819999999999,"White",43,0.046511628,0.046511628,0.023255814,0.046511628,0.046511628
"HUM_24_36","HUM_24",57,"male","HUM",28.722,"White",67,0.104477612,0.074626866,0.014925373,0.044776119,0.149253731
"HUM_24_37","HUM_24",57,"male","HUM",19.269,"White",44,0.136363636,0.113636364,0.090909091,0.136363636,0.136363636
"HUM_24_38","HUM_24",57,"male","HUM",20.5029999999999,"White",47,0.042553191,0.042553191,0.042553191,0.042553191,0.063829787
"HUM_24_39","HUM_24",57,"male","HUM",10.6319999999998,"White",27,0.074074074,0.148148148,0.111111111,0.148148148,0.111111111
"HUM_24_40","HUM_24",57,"male","HUM",40.7929999999999,"White",123,0.178861789,0.162601626,0.146341463,0.162601626,0.211382114
"HUM_24_41","HUM_24",57,"male","HUM",5.72800000000007,"White",17,0,0.058823529,0.058823529,0.058823529,0.058823529
"HUM_24_42","HUM_24",57,"male","HUM",13.8979999999999,"White",36,0.055555556,0.083333333,0.083333333,0.027777778,0.194444444
"HUM_24_43","HUM_24",57,"male","HUM",22.1370000000002,"White",64,0.0625,0.0625,0.078125,0.046875,0.09375
"HUM_24_44","HUM_24",57,"male","HUM",19.2969999999998,"White",52,0.057692308,0.057692308,0.038461538,0.019230769,0.173076923
"HUM_24_45","HUM_24",57,"male","HUM",12.5150000000001,"White",43,0.046511628,0.069767442,0.069767442,0.139534884,0.093023256
"HUM_24_46","HUM_24",57,"male","HUM",18.4270000000001,"White",52,0.230769231,0.096153846,0.057692308,0.038461538,0.230769231
"HUM_24_47","HUM_24",57,"male","HUM",26.194,"White",62,0.096774194,0.080645161,0.016129032,0.080645161,0.14516129
"HUM_24_48","HUM_24",57,"male","HUM",5.54600000000005,"White",7,0,0.285714286,0.428571429,0,0.142857143
"HUM_24_49","HUM_24",57,"male","HUM",9.48199999999997,"White",28,0.214285714,0.214285714,0.214285714,0.178571429,0.178571429
"HUM_24_50","HUM_24",57,"male","HUM",24.1339999999998,"White",52,0.076923077,0.115384615,0.096153846,0.134615385,0.211538462
"HUM_24_51","HUM_24",57,"male","HUM",31.0999999999999,"White",81,0.098765432,0.111111111,0.074074074,0.098765432,0.111111111
